sample_id,split,label,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
DIGIT-0094,train,0,0,0,4,15,15,14,1,0,0,1,15,16,10,15,6,0,0,5,16,11,0,6,11,0,0,8,12,0,0,4,12,0,0,10,12,0,0,5,12,0,0,6,16,1,0,9,9,0,0,0,14,14,8,15,6,0,0,0,4,15,16,11,1,0
DIGIT-0095,train,0,0,0,7,15,13,3,0,0,0,0,16,16,16,16,1,0,0,5,15,7,7,16,5,0,0,8,12,0,0,15,5,0,0,6,16,0,0,13,7,0,0,5,16,1,2,16,4,0,0,3,16,9,14,15,0,0,0,0,9,13,12,3,0,0
DIGIT-0096,train,0,0,0,5,13,12,3,0,0,0,0,14,9,8,13,0,0,0,3,16,4,0,13,6,0,0,4,14,1,0,8,9,0,0,1,15,0,0,4,8,0,0,2,13,1,2,13,4,0,0,0,15,13,16,11,0,0,0,0,8,11,5,0,0,0
DIGIT-0097,train,0,0,0,8,16,11,0,0,0,0,1,15,15,14,9,0,0,0,1,15,12,0,12,6,0,0,0,16,7,0,10,4,0,0,0,16,6,0,10,8,0,0,3,16,3,0,15,3,0,0,1,14,14,12,16,0,0,0,0,7,13,16,8,0,0
DIGIT-0098,train,0,0,0,1,14,15,3,0,0,0,2,15,16,16,13,0,0,0,6,15,12,10,16,3,0,0,8,15,0,0,10,8,0,0,6,12,0,0,11,8,0,0,1,15,6,2,14,8,0,0,0,10,16,14,15,3,0,0,0,2,9,16,7,0,0
DIGIT-0099,train,0,0,0,1,8,12,3,0,0,0,0,9,16,16,12,0,0,0,0,11,16,7,11,0,0,0,0,14,11,0,7,2,0,0,0,14,8,0,9,4,0,0,0,16,7,2,13,1,0,0,0,11,15,11,15,0,0,0,0,1,7,9,1,0,0
DIGIT-0100,train,0,0,0,4,14,15,3,0,0,0,0,12,10,5,13,1,0,0,3,13,0,0,16,4,0,0,4,11,0,0,13,6,0,0,5,10,0,0,12,4,0,0,2,13,0,0,9,6,0,0,0,14,3,4,12,0,0,0,0,3,14,14,6,0,0
DIGIT-0101,train,1,0,0,0,0,14,12,0,0,0,0,0,0,16,16,0,0,0,1,6,12,16,16,0,0,0,6,12,10,16,14,0,0,0,0,0,0,16,16,0,0,0,0,0,0,16,15,0,0,0,0,0,2,16,16,7,0,0,0,0,1,13,16,4,0
DIGIT-0102,train,1,0,0,0,0,1,14,4,0,0,0,0,0,2,16,8,0,0,0,0,0,8,16,6,0,0,0,0,0,15,16,5,0,0,0,0,8,16,16,3,0,0,0,6,16,9,16,0,0,0,2,16,8,4,16,0,0,0,2,4,0,2,15,3,0
DIGIT-0103,train,1,0,0,0,0,15,8,0,0,0,0,0,2,16,8,0,0,0,0,0,11,16,3,0,0,0,0,5,16,16,3,0,0,0,9,16,11,16,1,0,0,0,1,7,1,16,2,0,0,0,0,0,1,16,5,0,0,0,0,0,0,13,8,0,0
DIGIT-0104,train,1,0,0,0,0,13,12,0,0,0,0,0,2,16,16,2,0,0,0,0,7,16,16,2,0,0,4,14,16,16,15,0,0,0,9,16,13,16,10,0,0,0,0,0,4,16,12,0,0,0,0,0,1,16,15,0,0,0,0,0,0,13,16,4,0
DIGIT-0105,train,1,0,0,8,16,15,4,0,0,0,0,8,16,16,10,0,0,0,0,8,16,16,7,0,0,0,0,8,16,16,4,0,0,0,2,16,16,16,4,0,0,0,0,12,16,16,4,0,0,0,0,7,16,16,11,0,0,0,0,7,16,16,13,4,0
DIGIT-0106,train,1,0,0,5,14,12,5,0,0,0,0,3,16,16,9,0,0,0,0,2,16,16,7,0,0,0,0,5,16,16,3,0,0,0,0,10,16,16,4,0,0,0,0,9,16,14,1,0,0,0,0,8,16,16,2,0,0,0,0,8,15,13,4,0,0
DIGIT-0107,train,1,0,0,2,10,12,4,0,0,0,0,10,16,16,16,0,0,0,0,13,16,16,12,0,0,0,0,12,16,16,12,0,0,0,0,12,16,16,12,0,0,0,0,12,16,16,13,0,0,0,0,8,16,16,15,0,0,0,0,4,10,8,3,0,0
DIGIT-0108,train,1,0,0,4,15,9,1,0,0,0,0,11,16,16,9,0,0,0,0,1,10,16,11,0,0,0,0,0,8,16,12,0,0,0,0,0,11,16,10,0,0,0,0,1,16,16,7,0,0,0,0,5,16,16,12,0,0,0,0,5,16,14,6,0,0
DIGIT-0109,train,1,0,1,6,16,13,6,1,0,0,1,12,16,16,16,1,0,0,0,10,16,16,12,0,0,0,2,14,16,16,12,0,0,0,2,9,16,16,12,0,0,0,0,1,14,16,14,0,0,0,0,6,16,16,14,2,0,0,0,4,12,13,8,2,0
DIGIT-0110,train,1,0,0,0,5,16,12,0,0,0,0,1,15,16,16,0,0,0,2,10,16,16,11,0,0,0,7,16,16,16,7,0,0,0,6,12,16,16,8,0,0,0,0,0,12,16,12,0,0,0,0,0,11,16,13,0,0,0,0,0,2,15,12,0,0
DIGIT-0111,train,1,0,0,0,6,14,15,3,0,0,1,9,16,16,14,2,0,0,6,16,16,16,14,0,0,0,0,6,16,16,8,0,0,0,0,6,16,16,8,0,0,0,0,4,16,16,9,0,0,0,0,1,16,16,15,3,0,0,0,0,10,16,16,4,0
DIGIT-0112,train,1,0,0,7,16,4,0,0,0,0,0,9,16,6,0,0,0,0,1,13,16,6,0,0,0,0,9,16,16,11,0,0,0,0,8,6,10,16,1,0,0,0,0,0,2,16,11,0,0,0,0,1,7,16,16,7,0,0,0,4,15,16,15,15,3
DIGIT-0113,train,1,0,0,0,9,15,10,1,0,0,0,4,15,16,16,4,0,0,4,15,16,16,16,4,0,0,8,15,10,16,16,8,0,0,0,0,0,16,16,7,0,0,0,0,1,16,16,6,0,0,0,0,7,16,16,4,0,0,0,0,6,12,12,1,0
DIGIT-0114,train,1,0,0,2,16,10,0,0,0,0,0,7,16,14,1,0,0,0,0,9,16,13,0,0,0,0,0,12,16,8,0,0,0,0,0,14,16,9,0,0,0,0,0,14,16,6,0,0,0,0,0,7,16,10,0,0,0,0,0,1,11,16,4,0,0
DIGIT-0115,train,1,0,0,0,14,14,0,0,0,0,0,5,16,12,0,0,0,0,0,7,16,6,0,0,0,0,0,12,16,4,0,0,0,0,0,12,16,1,0,0,0,0,0,12,16,0,0,0,0,0,0,9,16,4,0,0,0,0,0,1,13,15,2,0,0
DIGIT-0116,train,1,0,0,0,9,10,2,0,0,0,0,5,16,16,2,0,0,0,4,14,16,16,4,0,0,0,8,11,10,16,6,0,0,0,0,0,7,16,3,0,0,0,0,0,10,16,2,0,0,0,0,0,12,11,0,0,0,0,0,0,9,13,0,0,0
DIGIT-0117,train,1,0,0,0,0,5,16,8,0,0,0,0,0,13,16,12,0,0,0,0,9,16,16,9,0,0,0,10,16,14,16,8,0,0,4,15,11,8,16,5,0,0,0,7,1,9,16,3,0,0,0,0,0,12,16,0,0,0,0,0,0,8,15,2,0
DIGIT-0118,train,1,0,0,2,13,9,0,0,0,0,0,8,16,16,0,0,0,0,14,16,16,8,0,0,0,0,6,12,16,6,0,0,0,0,0,8,16,6,0,0,0,0,0,6,16,7,0,0,0,0,0,4,16,11,0,0,0,0,0,1,14,14,0,0,0
DIGIT-0119,train,1,0,1,8,10,3,0,0,0,0,2,15,16,16,12,0,0,0,1,14,16,16,12,0,0,0,4,16,16,16,8,0,0,0,4,16,16,16,6,0,0,0,4,16,16,15,3,0,0,0,4,16,16,13,2,0,0,0,1,7,10,8,2,0,0
DIGIT-0120,train,1,0,0,0,6,15,10,1,0,0,0,0,12,16,14,2,0,0,1,12,16,16,7,0,0,0,7,16,16,16,7,0,0,0,1,4,10,16,4,0,0,0,0,0,5,16,7,0,0,0,0,0,8,16,11,0,0,0,0,0,6,16,12,0,0
DIGIT-0121,train,1,0,0,10,9,0,0,0,0,0,0,7,16,2,0,0,0,0,11,14,16,3,0,0,0,0,5,15,16,5,0,0,0,0,0,1,10,10,0,0,0,0,0,0,5,15,0,0,0,0,0,5,12,16,14,12,4,0,0,8,16,16,16,16,13
DIGIT-0122,train,1,0,0,6,14,10,0,0,0,0,0,8,16,16,0,0,0,0,0,8,16,16,1,0,0,0,1,13,16,14,0,0,0,0,3,13,16,13,0,0,0,0,0,7,16,16,0,0,0,0,0,6,16,16,9,0,0,0,0,5,14,16,13,4,0
DIGIT-0123,train,1,0,0,0,0,15,12,0,0,0,0,0,5,16,15,0,0,0,0,3,14,16,10,0,0,0,3,15,16,16,9,0,0,0,11,15,9,16,10,0,0,0,0,0,6,16,7,0,0,0,0,0,7,16,8,0,0,0,0,0,1,13,16,6,0
DIGIT-0124,train,1,0,0,0,2,16,12,0,0,0,0,0,6,16,15,0,0,0,0,0,11,16,11,0,0,0,1,8,16,16,11,0,0,0,9,16,16,16,10,0,0,0,1,8,8,16,8,0,0,0,0,0,4,16,9,0,0,0,0,0,1,16,10,0,0
DIGIT-0125,train,1,0,0,0,13,9,0,0,0,0,0,8,16,13,0,0,0,0,4,16,16,15,1,0,0,0,0,3,10,16,4,0,0,0,0,0,14,16,3,0,0,0,0,0,15,16,3,0,0,0,0,5,16,16,10,0,0,0,0,0,10,12,11,1,0
DIGIT-0126,train,1,0,0,0,0,12,11,0,0,0,0,0,1,16,9,0,0,0,5,12,13,16,7,0,0,0,2,8,10,16,8,0,0,0,0,0,0,16,9,0,0,0,0,0,0,12,11,0,0,0,0,0,0,11,16,3,0,0,0,0,0,13,16,4,0
DIGIT-0127,train,1,0,0,5,12,10,2,0,0,0,0,12,16,16,5,0,0,0,0,16,16,16,3,0,0,0,0,13,16,16,3,0,0,0,3,16,16,16,3,0,0,0,0,16,16,16,5,0,0,0,0,14,16,16,12,1,0,0,0,3,8,10,8,2,0
DIGIT-0128,train,1,0,0,0,2,13,11,0,0,0,0,4,11,16,16,6,0,0,2,15,16,16,14,0,0,0,0,3,10,16,12,0,0,0,0,0,12,16,10,0,0,0,0,0,6,16,8,0,0,0,0,0,4,16,13,0,0,0,0,0,3,14,15,0,0
DIGIT-0129,train,1,0,0,7,12,8,0,0,0,0,0,15,16,15,2,0,0,0,0,11,16,16,2,0,0,0,0,12,16,16,4,0,0,0,0,12,16,16,7,0,0,0,0,9,16,16,11,0,0,0,0,11,16,16,13,0,0,0,0,2,8,12,6,0,0
DIGIT-0130,train,1,0,0,6,12,9,4,0,0,0,0,2,14,16,14,0,0,0,0,0,12,16,16,0,0,0,0,0,15,16,13,0,0,0,0,0,16,16,12,0,0,0,0,5,16,16,5,0,0,0,0,7,16,16,5,0,0,0,0,9,12,11,2,0,0
DIGIT-0131,train,1,0,0,9,13,1,0,0,0,0,0,8,16,6,0,0,0,0,0,7,16,10,0,0,0,0,0,13,16,10,0,0,0,0,0,9,16,14,0,0,0,0,0,0,7,16,5,0,0,0,0,3,9,16,13,8,5,0,0,4,15,16,16,16,16
DIGIT-0132,train,1,0,0,0,0,7,13,2,0,0,0,0,0,8,16,4,0,0,3,8,9,15,15,1,0,0,4,12,11,14,12,0,0,0,0,0,0,12,12,0,0,0,0,0,0,11,13,0,0,0,0,0,0,8,16,5,0,0,0,0,0,6,16,5,0
DIGIT-0133,train,1,0,0,0,3,15,11,4,0,0,0,0,13,16,15,0,0,0,0,7,16,16,12,0,0,0,6,16,16,16,12,0,0,0,5,10,5,16,13,0,0,0,0,0,4,16,16,2,0,0,0,0,6,16,16,2,0,0,0,0,3,13,12,1,0
DIGIT-0134,train,1,0,0,14,12,0,0,0,0,0,3,13,16,0,0,0,0,0,12,16,16,4,0,0,0,0,5,10,16,6,0,0,0,0,0,1,15,9,0,0,0,0,0,0,12,15,0,0,0,0,0,7,13,16,9,8,0,0,0,13,16,16,16,16,3
DIGIT-0135,train,1,0,0,4,15,15,4,0,0,0,0,9,16,16,9,0,0,0,0,7,16,16,9,0,0,0,0,7,16,16,13,0,0,0,0,10,16,16,10,0,0,0,1,15,16,16,4,0,0,0,0,13,16,16,3,0,0,0,0,4,10,16,4,0,0
DIGIT-0136,train,1,0,0,2,14,12,0,0,0,0,0,4,16,12,0,0,0,0,0,5,16,6,0,0,0,0,0,6,16,6,0,0,0,0,0,9,16,5,0,0,0,0,0,10,16,4,0,0,0,0,0,8,16,7,0,0,0,0,0,2,14,16,3,0,0
DIGIT-0137,train,1,0,0,6,12,16,10,0,0,0,0,0,12,16,16,1,0,0,0,0,9,16,16,4,0,0,0,0,13,16,16,3,0,0,0,0,14,16,14,0,0,0,0,0,14,16,10,0,0,0,0,2,16,16,13,0,0,0,0,7,16,15,2,0,0
DIGIT-0138,train,1,0,0,0,0,8,11,1,0,0,0,0,0,10,16,4,0,0,0,0,8,16,16,0,0,0,0,6,15,16,16,0,0,0,5,15,8,16,14,0,0,0,0,0,0,13,15,0,0,0,0,0,0,12,16,1,0,0,0,0,0,7,15,9,0
DIGIT-0139,train,1,0,0,7,15,12,3,0,0,0,0,6,16,16,8,0,0,0,0,7,16,16,7,0,0,0,0,7,16,16,4,0,0,0,0,6,16,16,6,0,0,0,0,2,16,16,9,0,0,0,0,4,16,16,6,0,0,0,0,5,16,10,3,0,0
DIGIT-0140,train,1,0,0,2,8,12,5,0,0,0,0,3,16,16,12,0,0,0,0,5,16,16,8,0,0,0,0,5,16,16,11,0,0,0,0,9,16,16,5,0,0,0,0,8,16,16,8,0,0,0,0,6,16,16,10,0,0,0,0,1,10,10,7,0,0
DIGIT-0141,train,1,0,0,2,15,9,2,0,0,0,0,5,16,15,0,0,0,0,0,8,16,10,0,0,0,0,0,7,16,9,0,0,0,0,0,13,16,10,0,0,0,0,0,8,16,8,0,0,0,0,0,8,16,10,0,0,0,0,0,4,14,8,0,0,0
DIGIT-0142,train,1,0,0,0,1,13,12,1,0,0,0,0,6,16,14,1,0,0,8,12,16,16,11,0,0,0,4,8,9,16,15,0,0,0,0,0,0,16,15,0,0,0,0,0,0,13,16,3,0,0,0,0,0,12,16,4,0,0,0,0,0,11,16,5,0
DIGIT-0143,train,1,0,0,1,16,8,0,0,0,0,0,2,16,16,7,0,0,0,0,2,16,16,1,0,0,0,0,3,16,16,1,0,0,0,0,2,16,12,0,0,0,0,0,3,16,14,0,0,0,0,0,4,16,14,0,0,0,0,0,2,15,10,0,0,0
DIGIT-0144,train,1,0,0,5,15,10,2,0,0,0,0,9,16,16,3,0,0,0,0,13,16,16,3,0,0,0,0,13,16,16,1,0,0,0,0,12,16,16,2,0,0,0,0,10,16,16,2,0,0,0,0,5,16,16,11,0,0,0,0,4,15,16,15,3,0
DIGIT-0145,train,1,0,0,0,13,15,2,0,0,0,0,4,16,14,1,0,0,0,0,15,16,11,0,0,0,0,6,9,16,14,0,0,0,0,0,0,10,15,2,0,0,0,0,0,6,16,4,0,0,0,0,0,1,16,11,0,0,0,0,0,15,16,15,0,0
DIGIT-0146,train,1,0,0,0,11,15,4,0,0,0,3,7,16,16,8,0,0,0,12,16,16,16,5,0,0,0,3,8,13,16,5,0,0,0,0,0,8,16,10,0,0,0,0,0,8,16,14,1,0,0,0,0,10,16,16,2,0,0,0,0,6,14,12,5,0
DIGIT-0147,train,1,0,0,0,13,7,0,0,0,0,0,9,16,15,0,0,0,0,8,16,16,14,0,0,0,0,7,8,11,16,4,0,0,0,0,0,2,16,10,0,0,0,0,0,0,10,16,4,0,0,0,1,7,11,16,12,0,0,0,0,11,16,14,8,0
DIGIT-0148,train,1,0,0,0,6,16,4,0,0,0,0,0,16,16,5,0,0,0,0,5,16,16,4,0,0,0,5,15,16,16,4,0,0,0,8,16,16,16,7,0,0,0,0,0,7,16,16,0,0,0,0,0,6,16,16,5,0,0,0,0,3,16,16,3,0
DIGIT-0149,train,1,0,0,0,10,16,6,0,0,0,0,4,16,16,4,0,0,0,0,14,16,16,4,0,0,0,0,16,16,16,8,0,0,0,0,16,16,16,8,0,0,0,0,15,16,16,14,3,0,0,0,10,16,16,16,8,0,0,0,1,12,12,15,7,0
DIGIT-0150,train,1,0,0,5,11,8,4,0,0,0,0,15,16,16,15,1,0,0,0,12,16,16,15,2,0,0,3,16,16,16,11,0,0,0,4,16,16,16,4,0,0,0,3,16,16,16,8,0,0,0,0,12,16,16,9,0,0,0,0,3,8,12,8,0,0
DIGIT-0151,train,1,0,0,0,0,3,14,1,0,0,0,0,1,14,15,0,0,0,0,0,9,16,10,0,0,0,0,9,16,16,8,0,0,0,4,16,7,16,8,0,0,0,1,4,0,15,10,0,0,0,0,0,0,11,12,0,0,0,0,0,0,3,15,3,0
DIGIT-0152,train,1,0,0,0,0,8,13,0,0,0,0,0,0,16,16,0,0,0,0,0,1,16,14,0,0,0,4,12,15,16,12,0,0,0,0,3,4,16,14,0,0,0,0,0,0,15,16,0,0,0,0,0,0,12,16,2,0,0,0,0,0,11,16,4,0
DIGIT-0153,train,1,0,0,0,4,11,12,5,0,0,0,1,16,16,16,1,0,0,0,8,16,16,13,0,0,0,1,14,16,16,4,0,0,0,4,16,16,16,4,0,0,0,7,16,16,16,1,0,0,0,1,12,16,16,3,0,0,0,0,0,7,12,8,0,0
DIGIT-0154,train,1,0,0,1,8,6,0,0,0,0,0,14,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,16,0,0,0,0,16,16,16,15,0,0,0,0,16,16,16,13,0,0,0,0,9,16,16,9,0,0,0,0,6,8,6,1,0,0
DIGIT-0155,train,1,0,0,0,10,6,0,0,0,0,0,5,16,9,0,0,0,0,0,10,16,10,0,0,0,0,4,15,12,12,0,0,0,0,2,4,3,16,2,0,0,0,0,0,0,11,9,0,0,0,0,0,7,12,15,4,0,0,0,0,12,16,16,8,0
DIGIT-0156,train,1,0,0,10,16,14,5,0,0,0,0,7,16,16,5,0,0,0,0,3,16,16,9,0,0,0,0,3,16,16,13,0,0,0,0,2,16,16,16,0,0,0,0,2,16,16,16,2,0,0,0,6,16,16,14,2,0,0,0,4,15,16,6,0,0
DIGIT-0157,train,1,0,0,9,12,10,5,0,0,0,5,16,16,16,13,0,0,0,1,16,16,16,16,0,0,0,0,8,16,16,16,3,0,0,0,4,16,16,16,4,0,0,0,2,16,16,16,1,0,0,0,9,16,16,16,1,0,0,0,5,12,12,5,0,0
DIGIT-0158,train,1,0,0,7,15,3,0,0,0,0,0,1,16,9,0,0,0,0,0,7,15,15,0,0,0,0,0,10,16,13,0,0,0,0,0,0,6,16,2,0,0,0,0,0,4,16,6,0,0,0,0,9,13,16,13,8,3,0,0,6,15,16,16,16,12
DIGIT-0159,train,1,0,0,7,12,12,7,0,0,0,0,11,16,16,11,0,0,0,0,10,16,16,7,0,0,0,0,12,16,16,6,0,0,0,0,12,16,16,7,0,0,0,0,13,16,16,11,0,0,0,0,16,16,16,13,0,0,0,0,6,10,8,3,0,0
DIGIT-0160,train,1,0,0,3,16,8,1,0,0,0,0,4,16,16,2,0,0,0,7,16,16,16,0,0,0,0,9,10,15,14,0,0,0,0,0,1,16,13,0,0,0,0,0,0,16,11,0,0,0,0,0,3,16,13,0,0,0,0,0,1,13,15,0,0,0
DIGIT-0161,train,1,0,0,3,12,7,2,0,0,0,0,9,16,16,8,0,0,0,0,7,16,16,10,0,0,0,0,6,16,16,12,0,0,0,0,6,16,16,11,0,0,0,0,4,16,16,10,0,0,0,0,8,16,16,12,0,0,0,0,3,11,12,6,0,0
DIGIT-0162,train,1,0,1,8,15,10,0,0,0,0,4,16,16,16,9,0,0,0,0,12,16,16,12,0,0,0,0,10,16,16,8,0,0,0,0,8,16,16,10,0,0,0,0,9,16,16,13,0,0,0,0,8,16,16,12,0,0,0,0,5,15,16,9,1,0
DIGIT-0163,train,1,0,0,0,1,11,10,0,0,0,0,0,8,16,13,0,0,0,0,7,16,16,7,0,0,0,5,16,16,16,0,0,0,0,4,10,16,16,0,0,0,0,0,0,15,16,0,0,0,0,0,0,11,16,4,0,0,0,0,0,0,11,13,1,0
DIGIT-0164,train,1,0,0,1,10,10,1,0,0,0,0,7,16,16,5,0,0,0,0,13,16,16,3,0,0,0,0,14,16,16,8,0,0,0,0,14,16,7,2,0,0,0,0,10,16,16,6,0,0,0,0,7,16,16,5,0,0,0,0,2,10,12,5,0,0
DIGIT-0165,train,1,0,0,0,0,10,7,0,0,0,0,0,2,16,13,0,0,0,0,3,16,16,9,0,0,0,8,16,16,16,10,0,0,0,1,3,3,16,11,0,0,0,0,0,1,16,13,0,0,0,0,0,0,16,16,3,0,0,0,0,0,8,16,10,0
DIGIT-0166,train,1,0,0,2,7,12,16,11,0,0,0,10,15,16,16,16,0,0,0,0,10,16,16,12,0,0,0,0,4,16,16,4,0,0,0,0,5,16,15,4,0,0,0,0,10,16,12,0,0,0,0,2,15,16,3,0,0,0,0,1,13,14,1,0,0
DIGIT-0167,train,1,0,0,3,12,10,1,0,0,0,0,12,16,16,10,0,0,0,0,7,16,16,8,0,0,0,0,3,16,16,12,0,0,0,0,2,15,16,14,0,0,0,0,0,16,16,15,0,0,0,0,2,16,16,14,0,0,0,0,4,8,12,3,0,0
DIGIT-0168,train,1,0,0,1,8,12,7,0,0,0,0,7,16,16,16,10,0,0,0,5,16,16,16,5,0,0,0,5,16,16,15,1,0,0,0,4,16,16,16,4,0,0,0,9,16,16,16,0,0,0,0,9,16,16,14,0,0,0,0,2,10,12,9,0,0
DIGIT-0169,train,1,0,0,2,13,10,4,0,0,0,0,0,16,16,11,0,0,0,0,0,13,16,15,0,0,0,0,1,14,16,11,0,0,0,0,4,16,16,6,0,0,0,0,3,16,14,2,0,0,0,0,7,16,16,3,0,0,0,0,4,13,16,4,0,0
DIGIT-0170,train,1,0,0,0,3,11,16,5,0,0,0,0,11,16,16,5,0,0,3,13,16,16,14,0,0,0,3,11,12,16,12,0,0,0,0,0,9,16,9,0,0,0,0,0,12,16,10,0,0,0,0,0,9,16,11,0,0,0,0,0,5,13,8,0,0
DIGIT-0171,train,1,0,0,2,16,9,0,0,0,0,0,8,16,15,0,0,0,0,6,16,16,15,1,0,0,0,0,0,5,16,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,2,16,6,0,0,0,1,4,7,16,13,0,0,0,0,11,16,16,15,1
DIGIT-0172,train,1,0,0,11,8,0,0,0,0,0,0,12,15,1,0,0,0,0,0,13,16,5,0,0,0,0,0,12,16,6,0,0,0,0,0,2,15,7,0,0,0,0,0,0,10,14,1,0,0,0,0,16,16,16,16,11,3,0,0,11,16,16,16,16,11
DIGIT-0173,train,1,0,0,6,15,2,0,0,0,0,0,3,16,8,0,0,0,0,0,4,16,10,0,0,0,0,0,7,16,13,0,0,0,0,0,0,9,16,2,0,0,0,0,0,1,16,7,0,0,0,0,2,10,15,15,15,6,0,0,4,16,16,16,16,13
DIGIT-0174,train,1,0,0,8,14,14,4,0,0,0,0,6,14,16,11,1,0,0,0,3,15,16,15,3,0,0,0,1,16,16,13,0,0,0,0,2,16,16,8,0,0,0,0,10,16,16,6,0,0,0,1,14,16,15,2,0,0,0,0,12,16,8,0,0,0
DIGIT-0175,train,1,0,0,0,0,15,15,1,0,0,0,0,2,16,16,4,0,0,0,2,11,16,15,1,0,0,9,16,16,16,12,0,0,0,3,10,8,16,8,0,0,0,0,0,0,16,11,0,0,0,0,0,0,15,13,0,0,0,0,0,0,15,15,0,0
DIGIT-0176,train,1,0,0,0,0,7,15,0,0,0,0,0,0,10,16,1,0,0,0,2,11,16,16,0,0,0,7,16,14,11,16,3,0,0,1,2,0,8,16,3,0,0,0,0,0,4,16,4,0,0,0,0,0,4,16,3,0,0,0,0,0,6,15,2,0
DIGIT-0177,train,1,0,0,0,7,16,5,0,0,0,0,3,15,16,11,0,0,0,2,15,16,16,1,0,0,0,13,16,16,12,0,0,0,0,1,11,16,11,0,0,0,0,0,6,16,11,0,0,0,0,0,0,14,15,3,0,0,0,0,0,4,15,12,0,0
DIGIT-0178,train,1,0,0,0,0,7,15,2,0,0,0,0,0,8,16,5,0,0,0,0,1,13,14,0,0,0,8,16,16,16,12,0,0,0,0,3,0,16,12,0,0,0,0,0,0,12,15,0,0,0,0,0,0,9,16,2,0,0,0,0,0,6,16,8,0
DIGIT-0179,train,1,0,0,5,11,12,5,0,0,0,0,9,16,16,11,0,0,0,0,11,16,16,4,0,0,0,1,16,16,15,2,0,0,0,0,14,16,11,0,0,0,0,2,16,16,8,0,0,0,0,0,14,16,8,0,0,0,0,0,8,16,13,1,0,0
DIGIT-0180,train,1,0,0,1,16,13,0,0,0,0,0,6,16,15,0,0,0,0,7,16,16,12,0,0,0,1,12,16,16,12,0,0,0,0,0,2,10,14,0,0,0,0,0,0,8,16,1,0,0,0,0,0,10,16,0,0,0,0,0,0,12,16,0,0,0
DIGIT-0181,train,1,0,0,0,16,14,1,0,0,0,0,7,16,15,2,0,0,0,9,16,16,11,0,0,0,1,15,15,16,10,0,0,0,0,2,3,16,9,0,0,0,0,0,0,16,9,0,0,0,0,0,2,16,6,0,0,0,0,0,0,16,8,0,0,0
DIGIT-0182,train,1,0,0,0,15,14,6,0,0,0,0,3,16,16,6,0,0,0,2,13,16,12,0,0,0,0,8,16,16,7,0,0,0,0,1,10,16,5,0,0,0,0,0,7,16,6,0,0,0,0,0,5,16,9,0,0,0,0,0,0,13,15,0,0,0
DIGIT-0183,train,1,0,0,11,8,0,0,0,0,0,0,9,15,0,0,0,0,0,12,15,16,6,0,0,0,0,8,15,16,9,0,0,0,0,0,1,13,13,0,0,0,0,0,0,6,16,2,0,0,0,0,8,13,16,13,12,5,0,0,11,16,16,16,16,11
DIGIT-0184,train,1,0,0,0,6,13,6,0,0,0,0,0,12,16,13,0,0,0,0,10,16,16,10,0,0,0,5,16,16,16,7,0,0,0,2,5,13,16,4,0,0,0,0,0,9,16,4,0,0,0,0,0,12,16,1,0,0,0,0,0,8,14,2,0,0
DIGIT-0185,train,1,0,0,5,15,12,2,0,0,0,0,7,16,16,1,0,0,0,0,10,16,16,6,0,0,0,0,11,16,16,2,0,0,0,0,7,16,16,3,0,0,0,0,7,16,16,7,0,0,0,0,8,16,16,8,0,0,0,0,12,16,13,3,0,0
DIGIT-0186,train,1,0,0,0,0,3,13,3,0,0,0,0,0,11,16,4,0,0,0,0,11,16,16,2,0,0,0,9,16,16,16,0,0,0,3,16,5,13,16,0,0,0,3,2,0,12,15,1,0,0,0,0,0,8,16,0,0,0,0,0,0,2,14,3,0
DIGIT-0187,train,1,0,0,0,4,16,5,0,0,0,0,0,11,16,8,0,0,0,2,9,16,16,4,0,0,0,11,16,16,16,4,0,0,0,3,4,6,16,4,0,0,0,0,0,4,16,3,0,0,0,0,0,6,16,6,0,0,0,0,0,6,16,2,0,0
DIGIT-0188,train,1,0,0,7,10,10,2,0,0,0,0,12,16,16,4,0,0,0,0,5,16,16,4,0,0,0,0,4,16,16,5,0,0,0,0,1,15,16,7,0,0,0,0,4,16,16,12,0,0,0,0,9,16,16,12,0,0,0,0,6,12,12,11,0,0
DIGIT-0189,train,1,0,0,3,4,4,2,0,0,0,1,14,16,15,2,0,0,0,4,16,16,14,0,0,0,0,4,16,16,15,0,0,0,0,2,15,16,15,1,0,0,0,0,11,16,16,5,0,0,0,0,5,16,16,12,0,0,0,0,6,12,8,5,0,0
